index,category,brand,title,age,classification,content,nutrient,info,gram,calory,ingredient,detail,from_company,성분등록번호,img
566,고양이,로우즈 (RAWZ),"슈레디드 주식파우치 치킨 가슴살&호박, 뉴질랜드 그린홍합","키튼,어덜트,시니어,전연령",습식사료,"닭고기, 닭고기 육수, 뉴질랜드 그린홍합, 호박, 홍합, 당근, 타피오카 전분, 해바라기씨 오일, 염화칼슘, 인산 삼칼슘, 염화칼륨, 염화콜린, 타우린, 소금, 말린 파슬리, 미네랄 (철 아미노산 킬레이트, 망간 아미노산 킬레이트, 아연 아미노산 킬레이트, 요오드산 칼슘, 구리 아미노산 킬레이트, 마그네슘 아미노산 킬레이트, 소듐 셀레나이트), 비타민(비타민 A 보충제, 비타민 D3 보충제, 비타민 E 보충제, 비타민B1 질산염, 리보플라빈 보충제, 피리독신 염산염, 비타민 B12 보충제, 니아신 보충제, d- 칼슘 팬토테네이트, 아스코르브산 (비타민 C의 공급원), 엽산, 비오틴)",조단백 13.83%  조지방 2.61%  칼슘 0.31%  인 0.19%  수분 82%,검류미함유,69g,838 kcal/kg (57 kcal/파우치),"닭고기, 닭고기 육수, 뉴질랜드 그린홍합","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 69g 주재료 닭고기, 닭고기 육수, 뉴질랜드 그린홍합 식단정보 검류미함유 칼로리 838 kcal/kg (57 kcal/파우치) 원산지/제조사 태국/Rawz Natural Pet Food",태국/Rawz Natural Pet Food,제 4421J0017호,https://cdn.purplesto.re/media/store/sale/main_image/rawz_cat_B019CF06_thumb01.png
567,고양이,로우즈 (RAWZ),슈레디드 주식파우치 치킨 가슴살&달걀,"어덜트,시니어",습식사료,"닭고기, 닭고기 육수, 달걀, 타피오카 전분, 해바라기씨 오일, 염화칼슘, 염화칼륨, 소금, 염화콜린, 타우린, 말린 파슬리, 미네랄 (철 아미노산 킬레이트, 망간 아미노산 킬레이트, 아연 아미노산 킬레이트, 요오드산 칼슘, 구리 아미노산 킬레이트, 마그네슘 아미노산 킬레이트, 소듐 셀레나이트), 비타민(비타민 A 보충제, 비타민 D3 보충제, 비타민 E 보충제, 비타민 B1 질산염, 리보플라빈 보충제, 피리독신 염산염, 비타민 B12 보충제, 니아신 보충제, d-칼슘 팬토테네이트, 아스코르브산 (비타민 C의 공급원), 엽산, 비오틴)",조단백 14.43%  조지방 2.7%  칼슘 0.24%  인 0.14%  수분 82%,검류미함유,69g,855 kcal/kg (58 kcal/파우치),"닭고기, 닭고기 육수, 달걀","연령구분 어덜트,시니어 푸드타입 습식사료 중량 69g 주재료 닭고기, 닭고기 육수, 달걀 식단정보 검류미함유 칼로리 855 kcal/kg (58 kcal/파우치) 원산지/제조사 태국/Rawz Natural Pet Food",태국/Rawz Natural Pet Food,제 4421J0017호,https://cdn.purplesto.re/media/store/sale/main_image/rawz_cat_B019CF04_thumb01.png
568,고양이,캣츠파인푸드 (CATZ FINEFOOD),주식파우치 퓨레 no.103 닭고기,"어덜트,시니어",습식사료,"닭, 육수, 미네랄, 마카다미아 너트 오일",조단백 8.2%  조지방 3.6%  칼슘 0.15%  인 0.2%  수분 88%,"검류미함유,그레인프리,글루텐프리,비유전자변형",85g,944 kcal/kg,"닭, 육수, 미네랄","연령구분 어덜트,시니어 푸드타입 습식사료 중량 85g 주재료 닭, 육수, 미네랄 식단정보 검류미함유,그레인프리,글루텐프리,비유전자변형 칼로리 944 kcal/kg 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,GGHA50028호,https://cdn.purplesto.re/media/store/sale/main_image/catzfinefood_cat_B053CF09_thumb01.png
569,고양이,캣츠파인푸드 (CATZ FINEFOOD),주식파우치 no.25 닭고기와 참치,"어덜트,시니어",습식사료,"닭, 물, 참치, 호박, 로즈힙, 미네랄, 카모마일, 니겔라사티바 오일",조단백 9.2%  조지방 4.1%  칼슘 0.2%  인 0.15%  수분 88%,"검류미함유,그레인프리,글루텐프리,비유전자변형",85g,991 kcal/kg,"닭, 물, 참치","연령구분 어덜트,시니어 푸드타입 습식사료 중량 85g 주재료 닭, 물, 참치 식단정보 검류미함유,그레인프리,글루텐프리,비유전자변형 칼로리 991 kcal/kg 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,GGHA50028호,https://cdn.purplesto.re/media/store/sale/main_image/catzfinefood_cat_B053CF06_thumb01.png
570,개,코코테라피 (COCOTHERAPY),코코참스 펌킨파이,"퍼피,어덜트,시니어,전연령",비스킷 간식,"코코넛, 메밀가루, 코코넛과즙, 코코넛오일, 호박, 생강",조단백 5.2% 조섬유 5.4% 조회분 4.6% 수분 9.7%,"그레인프리,글루텐프리,유기농,채식",141g,"5,091 kcal/kg (2.5 kcal/트릿)","코코넛, 메밀가루, 코코넛과즙","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 비스킷 간식 중량 141g 주재료 코코넛, 메밀가루, 코코넛과즙 식단정보 그레인프리,글루텐프리,유기농,채식 칼로리 5,091 kcal/kg (2.5 kcal/트릿) 원산지/제조사 미국/Coco Therapy",미국/Coco Therapy,제 KKGB10021호,https://cdn.purplesto.re/media/store/sale/main_image/cocotherapy_dog_B035DT07_thumb01.png
571,개,테라카니스 (TERRA CANIS),주식캔 하이포알러젠 타조와 파스닙,"어덜트,시니어",습식사료,"라벨 표기 원재료: 타조 고기, 파스닙, 아마인유, 해초 업체 제공 원재료: 타조고기, 파스닙, 아마인유, 유채씨유, 해초. 비타민A (E672): 3000 IE, 비타민D (E 671): 375 IE 비타민E (dl-a-토코페릴아세테이트) : 28 mg 비타민B1 질산염 : 2.5 mg 비타민B2 (리보플라빈): 5 mg 비타민B12(시아노코발라민): 31 1g, 비오틴 (D Biotin): 4.4 ug 판토텐산 (판토텐산칼슘): 14 mg, 엽산 (3a316): 0.08 mg 구리 (E4): 3.75 mg, 망간 (E5): 2.5 mg, 요오드 (E2): 0.75 mg 아연 (E6): 37.5 mg, 셀렌산나트륨: 0.075 mg 칼슘 (E341): 2380 mg, 인 (E341): 250 mg 탄산마그네슘: 150 mg, 염화나트륨: 200 mg, 나트륨: 130 mg  * 업체 제공 원재료가 수정된 최신 정보이며 한글 라벨과 다를 수 있으니 참고해주세요.",조단백 9.2%  조지방 1.9%  칼슘 0.19%  인 0.12%  수분 82.9%,"단일육류단백질,검류미함유,그레인프리,글루텐프리",400g,720 kcal/kg,"타조고기, 파스닙, 아마인유","연령구분 어덜트,시니어 푸드타입 습식사료 중량 400g 주재료 타조고기, 파스닙, 아마인유 식단정보 단일육류단백질,검류미함유,그레인프리,글루텐프리 칼로리 720 kcal/kg 원산지/제조사 독일/Terra Canis",독일/Terra Canis,제 II6TM0009호,https://cdn.purplesto.re/media/store/sale/main_image/deal_terracanis_dog_B110DF0602SS_thumb01.png
572,고양이,어플라우즈 (APPLAWS),파우치 참치와 새우,"키튼,어덜트,시니어,전연령",습식간식,"가다랑어(참치), 가다랑어육수, 새우, 쌀",조단백 13.0% 조지방 2.0% 조섬유 1.0% 조회분 1.5% 수분 88.6%,검류미함유,70g,497 kcal/kg (34.79 kcal/파우치),"가다랑어(참치), 가다랑어 육수, 새우","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 70g 주재료 가다랑어(참치), 가다랑어 육수, 새우 식단정보 검류미함유 칼로리 497 kcal/kg (34.79 kcal/파우치) 원산지/제조사 태국/MPM Products",태국/MPM Products,제 서울-20534호,https://cdn.purplesto.re/media/store/sale/main_image/deal_applaws_cat_B004CT2044ss_thumb01.png
573,개,리치즈박스 (RICHZ BOX),치킨야미,"퍼피,어덜트,시니어,전연령",동결건조 간식,"닭 가슴살, 닭 심장, 송화버섯, 미역귀, 당근, 청경채, 난각",조단백 79% 조지방 3% 조섬유 1% 조회분 11% 수분 5%,"그레인프리,글루텐프리","90g, 45g","3,833 kcal/kg (약 4 kcal/트릿)","닭 가슴살, 닭 심장, 송화버섯","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 동결건조 간식 중량 90g, 45g 주재료 닭 가슴살, 닭 심장, 송화버섯 식단정보 그레인프리,글루텐프리 칼로리 3,833 kcal/kg (약 4 kcal/트릿) 원산지/제조사 대한민국/리치즈",대한민국/리치즈,제 ZZR0Y0021호,https://cdn.purplesto.re/media/store/sale/main_image/richzbox_dog_B121DT03_thumb01.png
574,고양이,미아모아 (MIAMOR),소시지 크림,"키튼,어덜트,시니어,전연령",습식간식,"육류55%(닭고기, 돼지고기4%, 간 소시지), 우유추출물(밀크파우더) 5%, 정제수 35%, 식물성녹말(찰옥수수 추출) 4.99%, 천연허브 0.01%",조단백 1% 조지방 7.5% 조섬유 1.9% 조회분 3.0% 수분 93.96%,-,90g(15g x 6개입),570 kcal/kg,"육류55%(닭고기, 돼지고기4%, 간 소시지), 우유추출물(밀크파우더) 5%, 정제수 35%","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 90g(15g x 6개입) 주재료 육류55%(닭고기, 돼지고기4%, 간 소시지), 우유추출물(밀크파우더) 5%, 정제수 35% 식단정보 - 칼로리 570 kcal/kg 원산지/제조사 독일/Finnern GmbH & Co. KG",독일/Finnern GmbH & Co. KG,제 GGHDY0004호,https://cdn.purplesto.re/media/store/sale/main_image/miamor_cat_B104CT05_thumb01.png
575,개,올네이쳐 (ALLNATURE),퓨어 동결건조 칠면조,"퍼피,키튼,어덜트,시니어,전연령",동결건조 간식,칠면조 100%,조단백 78.0% 조지방 7.0% 조회분 9.0% 수분 5.0%,"단일육류단백질,그레인프리,글루텐프리",25g,"3,400 kcal/kg",칠면조,"연령구분 퍼피,키튼,어덜트,시니어,전연령 푸드타입 동결건조 간식 중량 25g 주재료 칠면조 식단정보 단일육류단백질,그레인프리,글루텐프리 칼로리 3,400 kcal/kg 원산지/제조사 캐나다/ALL NATURE INC.",캐나다/ALL NATURE INC.,제 서울-18084호,https://cdn.purplesto.re/media/store/sale/main_image/allnature_all_B108AT05_thumb01.png
576,고양이,알모네이쳐 (ALMO NATURE),HFC 미니푸드 닭고기살 3g,"키튼,어덜트,시니어,전연령",습식간식,"닭고기살(99%), 쌀(1%)",조단백 33.0%  조지방 0.5%  조섬유 0.5%  조회분 2.0%  수분 65.0% ,"단일육류단백질,글루텐프리,비유전자변형",3g,"1,200 kcal/kg (3.6 kcal/개)","닭고기살, 쌀","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 3g 주재료 닭고기살, 쌀 식단정보 단일육류단백질,글루텐프리,비유전자변형 칼로리 1,200 kcal/kg (3.6 kcal/개) 원산지/제조사 태국/Songkla Canning Public Co.Ltd",태국/Songkla Canning Public Co.Ltd,서울-19783호,https://cdn.purplesto.re/media/store/sale/main_image/almonature_cat_B131CT15_thumb01.png
577,고양이,카루 (CARU),클래식 연어&칠면조 스튜,"어덜트,시니어",습식사료,"연어, 생선육수, 정제수, 칠면조, 타피오카전분, 난백, 당근, 고구마, 사과, 천연향, 제삼인산칼슘, 염화콜린, 타우린, 탄산칼슘, 민들레잎사귀, 염화칼륨, 비타민[비타민 A보충제,비타민 D3 보충제, 비타민E보충제,비타민 B1 질산염, 나이아신보충제(비타민 B), 피리독신염산염(비타민 B6), 판토텐산칼슘(비타민B5), 리보플라빈보충제(비타민 B2), 엽산, 비오틴(비타민 B7), 비 타민B12 보충제], 미네랄(아연아미노산, 철아미노산,구리아미노산, 망간아미노산, 마그네슘 아미노산, 요오드아미노산, 아셀렌산나트륨)",조단백 9%  조지방 2%  칼슘 0.2%  인 0.14%  수분 82%,"검류미함유,그레인프리,글루텐프리,비유전자변형",170g,792 kcal/kg (134 kcal/팩),"연어, 생선육수, 타피오카 전분","연령구분 어덜트,시니어 푸드타입 습식사료 중량 170g 주재료 연어, 생선육수, 타피오카 전분 식단정보 검류미함유,그레인프리,글루텐프리,비유전자변형 칼로리 792 kcal/kg (134 kcal/팩) 원산지/제조사 미국/Caru Pet Food",미국/Caru Pet Food,제 서울-19744호,https://cdn.purplesto.re/media/store/sale/main_image/caru_cat_B033CF03_thumb01.png
578,고양이,헤일로 (HALO),주식 시식세트,"어덜트,시니어",저온건조 사료,"양고기, 고등어, 양 간, 양 폐, 식물성 글리세린, 파슬리, 건조 치커리, 초록입홍합, 염화콜린, 탄산칼슘, 켈프, 아마씨, 천연항산화제(천연혼합토코페롤, 로즈마리 추출물), 타우린, 황산제일철, 산화아연, 비타민E, 나이아신, 황산구리, 비타민B1, 아셀렌산나트륨, 황산망간, D 판토텐산칼슘, 비타민A 분말(레티놀분말), 비타민B2(리보플라빈), 비오틴, 비타민B6염산염(피리독신 염산염), 비타민B12(시아노토발라민), 요오드산칼슘, 엽산, 비타민D3(콜레칼시페롤)",조단백 30%  조지방 25%  칼슘 1%  인 0.5%  수분 19%,"그레인프리,글루텐프리",500g,"4,492 kcal/kg","양고기, 고등어, 양 간","연령구분 어덜트,시니어 푸드타입 저온건조 사료 중량 500g 주재료 양고기, 고등어, 양 간 식단정보 그레인프리,글루텐프리 칼로리 4,492 kcal/kg 원산지/제조사 뉴질랜드/Absolute Pets International Pte, Ltd.","뉴질랜드/Absolute Pets International Pte, Ltd.",제 CCBZZ0008호,https://cdn.purplesto.re/media/store/sale/main_image/deal_halo_cat_dry4_thumb01.png
579,개,지위픽 (ZIWI),간식 사슴고기,"퍼피,어덜트,시니어,전연령",건조간식,"사슴고기, 사슴 내장(트라이프, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합, 레시틴, 치커리 이눌린, 건 켈프, 미네랄(제2인산칼륨, 황산마그네슘, 아연아미노산, 구리아미노산, 철아미노산, 망간아미노산, 셀레늄효모), 천일염, 파슬리, 구연산, 혼합토코페롤, 비타민(비타민 E, B1, D3, 엽산)",조단백 45% 조지방 23% 조섬유 2.0% 조회분 12% 수분 14%,"그레인프리,글루텐프리",85g,"4,700 kcal/kg","사슴고기, 사슴 내장(트라이프, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 건조간식 중량 85g 주재료 사슴고기, 사슴 내장(트라이프, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합 식단정보 그레인프리,글루텐프리 칼로리 4,700 kcal/kg 원산지/제조사 뉴질랜드/Ziwi Ltd",뉴질랜드/Ziwi Ltd,제 Ⅱ 60G0118호,https://cdn.purplesto.re/media/store/sale/main_image/ziwipeak_dog_B046DT28_thumb01.png
580,개,노스웨스트 (NORTHWEST NATURALS),ALL 내추럴 동결건조 트릿 연어,"퍼피,키튼,어덜트,시니어,전연령",동결건조 간식,자연산 연어,조단백 50.0% 조지방 5.0%  조섬유 1.5% 조회분 8.0% 수분 5.5%,"그레인프리,글루텐프리",70g,"4,336 kcal/kg",자연산 연어,"연령구분 퍼피,키튼,어덜트,시니어,전연령 푸드타입 동결건조 간식 중량 70g 주재료 자연산 연어 식단정보 그레인프리,글루텐프리 칼로리 4,336 kcal/kg 원산지/제조사 미국/North West Naturals",미국/North West Naturals,제 GGHA50181호,https://cdn.purplesto.re/media/store/sale/main_image/northwest_all_B014AT06_thumb01.png
581,고양이,닥터링크 (DR.LINK),주식캔 퓨어센서티브 시식세트,"퍼피,어덜트,시니어,전연령",동결건조 사료,"악어고기, 갈은 악어의 뼈와 연골, 셀러리, 밀싹, 껍질콩(과채류), 당근, 냉압착 아마씨, 사과, 오렌지, 아마씨 오일, 켈프 파우더(해초), 코코넛 오일, 강황, 살아있는 프로바이오틱스, 프리바이오틱스, 마늘(0.05%).",조단백 39%  조지방 32%  칼슘 2.3%  인 1.5%  수분 2%,"단일육류단백질,그레인프리,글루텐프리",100g,"3,433 kcal/kg (10.3 kcal/바이트)","악어고기, 갈은 악어의 뼈와 연골, 셀러리","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 동결건조 사료 중량 100g 주재료 악어고기, 갈은 악어의 뼈와 연골, 셀러리 식단정보 단일육류단백질,그레인프리,글루텐프리 칼로리 3,433 kcal/kg (10.3 kcal/바이트) 원산지/제조사 호주/Big Dog Pet Foods",호주/Big Dog Pet Foods,,https://cdn.purplesto.re/media/store/sale/main_image/deal_drlink_cat_B107CF1001SS_thumb01.png
582,고양이,미아모아 (MIAMOR),연어 크림,"키튼,어덜트,시니어,전연령",습식간식,"닭고기, 돼지고기, 연어, 정제수, 셀룰로스, 사탕무, 밀크파우더, 오메가3지방산",조단백 3.8% 조지방 1.7% 조섬유 0.2% 조회분 1.0% 수분 95.0%,-,90g(15g x 6개입),570 kcal/kg,"닭고기, 돼지고기, 연어","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식간식 중량 90g(15g x 6개입) 주재료 닭고기, 돼지고기, 연어 식단정보 - 칼로리 570 kcal/kg 원산지/제조사 독일/Finnern GmbH & Co. KG",독일/Finnern GmbH & Co. KG,제 GGH8V0091호,https://cdn.purplesto.re/media/store/sale/main_image/miamor_cat_B104CT03_thumb01.png
583,개,너리쉬 (NOURISH),비프 레시피,"어덜트,시니어",저온건조 사료,"소고기, 소간, 소허파, 완두콩, 식물성 글리세린, 코코넛오일, 건조치커리뿌리, 녹색입홍합, 건조켈프, 파슬리, 혼합토코페롤, 비타민(A,D,E), 염화콜린, 아연단백질화합물, 황산아연, 철단백질화합물, D-판토텐산칼슘, 나이아신, 망간단백질화합물, 구리단백질화합물, 리보플라빈, 비타민질산염, 요오드산칼슘, 염산피리독신, 셀레늄효소, 엽산, 비오틴, 비타민B12",조단백 29.0%  조지방 25.0%  칼슘 1.5%  인 1.0%  수분 13.5%,"그레인프리,글루텐프리",227g,"4,720 kcal/kg","소고기, 소간, 소허파","연령구분 어덜트,시니어 푸드타입 저온건조 사료 중량 227g 주재료 소고기, 소간, 소허파 식단정보 그레인프리,글루텐프리 칼로리 4,720 kcal/kg 원산지/제조사 뉴질랜드/Isle od Dogs",뉴질랜드/Isle od Dogs,제 서울-19594호,https://cdn.purplesto.re/media/store/sale/main_image/nourish_dog_B013DF03_thumb01.png
